4.000000000000000222e-01
2.608094794329723687e+00
4.846767134592440129e+00
7.097856309917477624e+00
9.326533605480934241e+00
1.160516481390513732e+01
1.379746673665737688e+01
1.604579984608120569e+01
1.830024306294279768e+01
2.055737697667045794e+01
2.278512402980929608e+01
2.500644088895333894e+01
2.723851419941948393e+01
2.945036469494409559e+01
3.166080879562486672e+01
3.392062056855414909e+01
3.611663880287338912e+01
3.830116864385922781e+01
4.048837829890531737e+01
4.275354163434909083e+01
4.495221690981567519e+01
4.714779515472851301e+01
4.934755176839036750e+01
5.159097828702267918e+01
5.386320719774280974e+01
5.609863451853152583e+01
5.833355782494745512e+01
6.058465854432341757e+01
6.283989020842107465e+01
6.502325845318667064e+01
6.726924767757564894e+01
6.948762018568687893e+01
