TIME,LABEL
0.691156463,1.1
1.246258503,1.2
1.804988662,1.3
2.360090703,1.4
2.915192744,2.1
3.475736961,2.2
4.032653061,2.3
4.584126984,2.4
5.146485261,3.1
5.705215420,3.2
6.262131519,3.3
6.809977324,3.4
7.363265306,4.1
7.927437642,4.2
8.480725624,4.3
9.039455782,4.4
